scenario,query_number,query_work_id,query_subjects,relevance_mode,total_relevant,precision@10,recall@10,mrr@10,ndcg@10,relevant_found@10
keyword_only,1,9edc09bfda234fa9aa630fa699b12d61f1ca3a9e,68Q25 68-02 03D15 68R10 94C15 94C30 05A17 68P20 68M20 90C99 90B35 91A99 68Q45 68T99 68N99,top-level,404,1.0,0.024752475247524754,1.0,1.0,10
keyword_only,2,10.1016/s0019-9958(65)90241-x,03E72,top-level,65,0.2,0.03076923076923077,0.3333333333333333,0.1736666713479918,2
keyword_only,3,2e10e83bd0f7d5f14f0cabe741178524101704ad,20M05 20-02 20M35 05-02 68Q45 94B25 03D03 68R15,top-level,383,0.7,0.018276762402088774,1.0,0.7503359712972109,7
keyword_only,4,10.1109/21.52552,93C42 03B52,top-level,125,0.4,0.032,1.0,0.5541432109622958,4
keyword_only,5,10.1109/21.52551,93C42 03B52,top-level,125,0.8,0.064,1.0,0.8512360941594274,8
keyword_only,6,10.1007/bf01001956,68T05 68T10 03E99 68T37 62H30 03B52,top-level,253,0.8,0.03162055335968379,1.0,0.8701249883466593,8
keyword_only,7,10.1007/978-3-540-69444-1,03-03 01A60 01A75 03B30 03F03 03F30,top-level,259,0.3,0.011583011583011582,1.0,0.4537425745411855,3
keyword_only,8,10.1016/0304-3975(87)90045-4,03F05 68N01 68T15 03B70,top-level,166,0.5,0.030120481927710843,0.3333333333333333,0.41320541532308547,5
keyword_only,9,a21d5d8fc06ad40c01826357014da2c24c3b3943,03-02 03E20 01A75,top-level,259,0.3,0.011583011583011582,1.0,0.36885567213865283,3
keyword_only,10,10.1016/s0165-0114(86)80034-3,03E72,top-level,65,0.5,0.07692307692307693,1.0,0.6325414799409712,5
keyword_only,11,e895a97c076be3995d6165a6e081241e1c654a69,03E15 03-01 28A05 03-02 91A44 54H05,top-level,232,0.4,0.017241379310344827,1.0,0.5423640154200349,4
keyword_only,12,3d5029020f0352725c458ce64f12b8f5aeb53e5c,68Q15 03D15 03D10 68-01 68Q05,top-level,166,0.8,0.04819277108433735,1.0,0.8263333286520083,8
keyword_only,13,f98ab70e5ec4e56d4ab661ab4dc5e012f2b53050,03B52 03-02 03B50 03G10 03D35,top-level,65,0.9,0.13846153846153847,1.0,0.9052116356304493,9
keyword_only,14,31d1d92f36a3e4f4a29514ba5d934516c77a4661,68T20 68-02 03B48 68T30 68T37,top-level,166,0.5,0.030120481927710843,0.5,0.47684658870035296,5
keyword_only,15,32e2dbde0106b82c2b6dea2c634d5600c1b33b66,03-02 03B52 03E72 20M99 39B22 94D05,top-level,245,0.6,0.024489795918367346,0.3333333333333333,0.5040610795300535,6
keyword_only,16,10.1137/s0097539795293172,11Y05 81P68 03D10 68Q05,top-level,420,1.0,0.023809523809523808,1.0,1.0,10
keyword_only,17,c0410e4f922c832dcb213b49befdd602dfd79389,01A75 00B60 68-06 03-03,top-level,416,0.3,0.007211538461538462,1.0,0.3557772116892465,3
keyword_only,18,1b9427c967e3d63d0e45cbf00e18bab00ed451d5,01A75 03-03,top-level,259,0.7,0.02702702702702703,0.5,0.6402900881481708,7
keyword_only,19,1b0dea128a100ad92ae3b460d6136ddb053e3b74,03-01 03E72 68T30 03B52 94D05 68-01 03-02 68-02,top-level,205,0.9,0.04390243902439024,1.0,0.9266360779006401,9
keyword_only,20,6397776fa85390cb92524019226a51e34ca02103,00A30 03A05,top-level,155,0.3,0.01935483870967742,0.16666666666666666,0.20827328063201608,3
keyword_only,21,10.2307/2274239,03B99 03A05,top-level,65,0.2,0.03076923076923077,0.14285714285714285,0.13961814555374907,2
keyword_only,22,10.1093/philmat/4.3.256,03A05 00A30 68T01 01A60,top-level,416,0.9,0.021634615384615384,1.0,0.9363792118010483,9
keyword_only,23,e7d95e375240c77bfdb1f9d9ea8dee1ec23a400a,68T37 03A99 03B48 68T20 68T30 03-02 68-02,top-level,166,0.4,0.024096385542168676,1.0,0.5637884576902256,4
keyword_only,24,bf23dd250ccfec7b563acb54662a7ac6954135cf,01A75 03-03,top-level,259,0.2,0.007722007722007722,0.25,0.17993148201117176,2
keyword_only,25,350c519dc77b878a1b5ea7cb571abb02ef90dbd2,03-03 03-06 03Bxx 01A75,top-level,259,0.2,0.007722007722007722,1.0,0.31488013066763093,2
keyword_only,26,10.1515/9783111091723,01A75 03-03,top-level,259,0.6,0.023166023166023165,1.0,0.7125523635307982,6
keyword_only,27,f75a66966dc8e3b547eca19c6bbf284286813def,52C17 52C07 11H06 11-02 05-02 05B40 52-02 03B30 05B05 20D08 11F27 94B99,top-level,462,0.4,0.008658008658008658,0.25,0.3159817773843634,4
keyword_only,28,10.1007/978-3-540-79384-7,01A75 01A60 03-03,top-level,259,0.6,0.023166023166023165,1.0,0.6293644814585829,6
keyword_only,29,a9d27a7dbb95b467bb66e17e9f714fa5fd8d8b5d,01A75 03-03,top-level,259,0.7,0.02702702702702703,1.0,0.7503359712972109,7
keyword_only,30,805b7bcbae02d29aae98b1ae05ac0adeffa3cf7c,01A75 03D40 20F10 03D10 11M26 11Y35,top-level,451,0.7,0.015521064301552107,1.0,0.750637296052051,7
keyword_only,31,9108d95e3eaeb32622d7426d59a2835a72219602,01A75 03-03,top-level,259,0.6,0.023166023166023165,1.0,0.6678262889110271,6
keyword_only,32,426774be963d656b7c3dedf1c9ef43b0df337e65,03B40 03-01 03-02 68Q65 68Q55,top-level,166,0.5,0.030120481927710843,1.0,0.6274092458891772,5
keyword_only,33,5d0d27f228b31d9ebe61f0efd6a9446d539f1faa,03-03 01A55 01A75 03A05,top-level,259,0.8,0.03088803088803089,0.5,0.7136540102475308,8
keyword_only,34,10.1515/9783110686586,01A75 03-03,top-level,259,0.6,0.023166023166023165,0.5,0.5590796706691326,6
keyword_only,35,10.1137/0218012,68T15 03F07 68Q15 94A60,top-level,205,0.1,0.004878048780487805,1.0,0.22009176629808017,1
keyword_only,36,10.1515/9783111391557,01A75 03-03,top-level,259,0.4,0.015444015444015444,1.0,0.4448530294934502,4
keyword_only,37,6e1bb5ed02a2f8004c5adb25a2b791d45202fcc1,18-01 03-01 18B25 03G30 18-02 03-02 03E99 14F20 18F20 54B40,top-level,293,0.5,0.017064846416382253,1.0,0.6325414799409712,5
keyword_only,38,42d2cd244efa051622655cd3cbcc14d3d5d6a25b,00A99 03-02 91-02 91Axx 91A46 00A05 03E10 08Axx,top-level,219,0.2,0.0091324200913242,1.0,0.28371255449703187,2
keyword_only,39,10.1007/3-540-44761-x,03-02 03Exx 03-01 03E05 03E45 03E15 03E40 03E50 03E55 03E35 03E60 03E04 03E10 03E17 03E02,top-level,65,0.5,0.07692307692307693,1.0,0.5075394027672818,5
keyword_only,40,86a76df8da272ae2147d04deb037c54b1a2deb07,01A75 03-03 01A70,top-level,259,0.4,0.015444015444015444,1.0,0.5326208815196265,4
keyword_only,41,10.1515/9783110773019,01A75 03-03,top-level,259,0.3,0.011583011583011582,0.3333333333333333,0.28997736516021183,3
keyword_only,42,10.1112/plms/s2-30.1.264,03-XX,top-level,65,0.1,0.015384615384615385,0.16666666666666666,0.07839826897867533,1
keyword_only,43,70a1e25828b5d46716a7f88f1d0abacad835bfb4,03-02 03Hxx 26E35 26-02 26-03 01A65 28E05 30G06 46S20 47S20 54J05,top-level,588,0.8,0.013605442176870748,1.0,0.8415908474314976,8
keyword_only,44,10.2307/2289064,62A01 03A05,top-level,170,0.1,0.0058823529411764705,1.0,0.22009176629808017,1
keyword_only,45,29e947bcf52e80b676b7875ecc7a2eb7f93188c2,03-01 03D99 03A05 00A30 03B25 68T99 68N99 68Q65 11U05 11-01 68-01 68-02 92-01 92-02,top-level,431,0.9,0.02088167053364269,1.0,0.9052116356304493,9
keyword_only,46,10.1515/9783110758818,01A75 03-02 03-03 03A05,top-level,259,0.2,0.007722007722007722,1.0,0.31488013066763093,2
keyword_only,47,10.1016/s0898-1221(99)00056-5,03E70 03E75 26E50 28E10 03E72 91A44,top-level,265,0.7,0.026415094339622643,1.0,0.793584067764911,7
keyword_only,48,652d2ed578b6f686ae197861fe39e8127f0d82fd,03-03 01A75 68R99 01A70,top-level,356,0.4,0.011235955056179775,0.5,0.3757677525932109,4
keyword_only,49,c89a14ba9a09f31465f5f94955431e1ca32bd5f1,03Exx 03-02 03E04 03E10,top-level,65,0.0,0.0,0.0,0.0,0
keyword_only,50,10.1093/jigpal/8.4.383,03-03 01A60 03G15 01A70,top-level,259,0.5,0.019305019305019305,1.0,0.6172839611614819,5
keyword_only,51,10.1080/01445349008837160,03A05 01A60 03E30 03-03 01A75,top-level,259,0.3,0.011583011583011582,0.3333333333333333,0.2618080742270754,3
keyword_only,52,61c3b09c0d8ed0caa896b2beae74b9dd1ff0ea23,05-01 05-02 05Cxx,top-level,101,0.9,0.0891089108910891,1.0,0.9305687780632227,9
keyword_only,53,10.1038/30918,05C82,top-level,101,0.3,0.0297029702970297,0.3333333333333333,0.25880978898961277,3
keyword_only,54,10.1126/science.286.5439.509,05C80 68R10 68U35 82C44 94C99,top-level,313,0.6,0.019169329073482427,1.0,0.7034066032439746,6
keyword_only,55,3d06c78ae1a69bb715d0260638d7414a2fbd2277,05E05 05-02 05E10 05E35 20-02 05A17 05A15 20C25 20C30,top-level,203,0.4,0.019704433497536946,1.0,0.5352543167750639,4
keyword_only,56,994122bb0cfd6cf0d8d5d1ec1844ce2394937941,94Bxx 94-02 05Bxx 11T71,top-level,286,0.2,0.006993006993006993,0.16666666666666666,0.15176219107803537,2
keyword_only,57,176dff56e22cac758e3eb3a35c9e498033ae30c7,05-01 05Cxx,top-level,101,0.7,0.06930693069306931,1.0,0.7819835854675755,7
keyword_only,58,61b19ba14d2d755e667f172120a80ce26a1189c1,05-02 05A15 05A16 06A07 05E05,top-level,108,0.1,0.009259259259259259,0.5,0.13886244387355454,1
keyword_only,59,e72f5d8bfe5f0c8f44c75803996eaab0d79bd6c8,05C99 05-02 05C15 68W99 68P10,top-level,202,0.9,0.04455445544554455,1.0,0.933745776545611,9
keyword_only,60,719e843df939fa92544a37f9f7fc87a9bf0f37c4,11-02 11P81 11P82 11P83 11P84 05-02 05A15 05A17 05A19 05A30,top-level,233,0.7,0.030042918454935622,1.0,0.7167674835027339,7
keyword_only,61,c5598e35f82e2ea40e15f8adbd870c15bc9c3776,05-02 05C35 05C75,top-level,101,0.2,0.019801980198019802,0.25,0.16421958630632802,2
keyword_only,62,5a9c83d8f549d335ec3a600e98bb203ec0a5c270,05-02 05Cxx 05Exx,top-level,101,0.5,0.04950495049504951,1.0,0.5795003533950692,5
keyword_only,63,10.1137/s003614450342480,68M10 05C90 05C75 94C15,top-level,240,0.7,0.029166666666666667,0.5,0.6402900881481708,7
keyword_only,64,280b7061bce7b441e6aff312380f6acf65a5a149,90-02 90C27 90C35 90C57 68R10 68Q25 52B55 05-02 05B35 05C65,top-level,306,0.9,0.029411764705882353,1.0,0.8899541168509599,9
keyword_only,65,10.1007/978-3-540-34499-5,12-02 13-02 00A05 01A72 12Fxx 13F10 13C10 12E05 06F15 05E05,top-level,453,1.0,0.02207505518763797,1.0,1.0,10
keyword_only,66,7eeb476b0330cb404fa00c2db9fa5f4da2e9e0ce,05-01 05Cxx 57-01,top-level,179,0.4,0.0223463687150838,1.0,0.5107164012496701,4
keyword_only,67,10.2307/2312726,05A05 91B68,top-level,165,0.1,0.006060606060606061,0.3333333333333333,0.11004588314904008,1
keyword_only,68,ffba374e1b5607b8b7091925a670e399cc2257a6,90C10 90-01 90C27 90B10 52Bxx 05B35 90C35 90C05 68Q25 05C70,top-level,306,1.0,0.032679738562091505,1.0,1.0,10
keyword_only,69,6180f6b037dee95b1f50d44e2de37a759f388c57,05C75 05-02,top-level,101,0.7,0.06930693069306931,1.0,0.7503359712972109,7
keyword_only,70,caafa21ffffb9ce22435f7322911fa829fee3bba,05-02 05Cxx,top-level,101,0.1,0.009900990099009901,1.0,0.22009176629808017,1
keyword_only,71,8c5fe51dd8802fae8c30778e96093e5f8d58478a,05-02 05A15 06A06 06B05 06D05,top-level,108,0.5,0.046296296296296294,1.0,0.6300426811446146,5
keyword_only,72,7b821624e956d6138dbf784565e73360653e2138,05-02 05A15 05A16 60C05 60E10,top-level,211,0.1,0.004739336492890996,0.2,0.08514311764162098,1
keyword_only,73,71d583ca0e65823dbd3edbd396771ec332b4b691,00A05 68-01 11B65 11Axx 05A10,top-level,398,0.8,0.020100502512562814,1.0,0.8236998933965709,8
keyword_only,74,cdf3f54f2cfc65c3663a7f2e0e015c8f08c7aeeb,12-02 13-02 00A05 12Fxx 12J15 13F10 13C10 12E05 06F15 05E05,top-level,282,0.9,0.031914893617021274,1.0,0.933745776545611,9
keyword_only,75,9e4a6cac241b52cc60ab5f7d174b944aa9c74486,33Dxx 33-01 33-02 05A30 05E35,top-level,162,0.7,0.043209876543209874,1.0,0.7846170207230129,7
keyword_only,76,ad73031bb5b371fcb65eec1aef7e843117666e87,12-02 13-02 12Fxx 12J15 13F10 13C10 12E05 06F15 05E05,top-level,206,0.7,0.03398058252427184,0.5,0.6429235234036081,7
keyword_only,77,54a3cfd864bf7971f3f33ae9a93a6633486cb03f,05-02 05A15 05A16 06A07,top-level,108,0.2,0.018518518518518517,1.0,0.2863459897524692,2
keyword_only,78,92be8de537fa342501cee4db3090a2ff269c930e,05-02 05-01 05-03 05C99 05C38 05Cxx 01A75,top-level,313,0.4,0.012779552715654952,1.0,0.5271064966405455,4
keyword_only,79,af99af6b8c1d2ce2a094158f90c43400b89458e9,05C50 05-02 58J50 11F72,top-level,338,0.3,0.008875739644970414,1.0,0.4690000933206748,3
keyword_only,80,2fca1da76d23fb3d67088e9ce21fc96eb50838bf,05-02 05C70 90C10 05B35 05C99,top-level,181,0.4,0.022099447513812154,0.5,0.39170347105873193,4
keyword_only,81,f867374331432aae73bc78da38d6798bc47d1d51,05-02 05C80 05Cxx,top-level,101,0.3,0.0297029702970297,1.0,0.36288691033421744,3
keyword_only,82,cc31e201ad1a23e2bcc0caffea2eb1b2f6ec6ba8,05Cxx 05-01 05-03 01A60,top-level,313,0.6,0.019169329073482427,0.5,0.5430029249822634,6
keyword_only,83,10.1137/0201010,05C20 05C35 05-04 90B40,top-level,181,0.5,0.027624309392265192,1.0,0.5391870169376466,5
keyword_only,84,3fc9aae3411bd6acad630e44009ef629640242ad,62-02 05C90 62H99 05C65,top-level,207,0.1,0.004830917874396135,0.2,0.08514311764162098,1
keyword_only,85,10.1080/00150517.1979.12430234,05A19 05A10,top-level,101,0.1,0.009900990099009901,0.3333333333333333,0.11004588314904008,1
keyword_only,86,71c485d9f62910468a734757e51349e979dad0f6,05C50 05-02 05C85,top-level,101,0.5,0.04950495049504951,1.0,0.6025064803817581,5
keyword_only,87,5711c8f20a0a27309780c4033ece4ce6d89f52f0,05Cxx,top-level,101,0.2,0.019801980198019802,0.25,0.1681522864689108,2
keyword_only,88,10.1007/978-1-4613-8431-1,52-01 52A20 52Bxx 05B35,top-level,148,0.4,0.02702702702702703,1.0,0.5384313152574521,4
keyword_only,89,bd2792f6e660c25beeb7f7b75e28e0c571c843c0,00B15 05-02,top-level,190,0.1,0.005263157894736842,0.25,0.09478836436955078,1
keyword_only,90,18fd44503cc8c2c491822e84cd9c540ea2c10ee9,05C80,top-level,101,0.0,0.0,0.0,0.0,0
keyword_only,91,10.1093/qmath/12.1.313,05D05,top-level,101,0.0,0.0,0.0,0.0,0
keyword_only,92,df69efbfe6660b00343ae8a0ff4ca9df4c39d564,05-02 05C80 60C05 60-02 60F05 82B41,top-level,267,0.7,0.026217228464419477,1.0,0.7788065869851872,7
keyword_only,93,57dea31edc0da64080a705ed4b32545cfefd0315,17B67 17-01 17-02 22E67 17B10 22-01 05A19 11P81 11F22 35Q53 37K10 37K30,top-level,666,0.9,0.013513513513513514,1.0,0.8611375561264454,9
keyword_only,94,3d91ee1f2d1f07655ea2795a7aafdc453abaf4e8,52-02 52A35 68Q25 68-02 68P10 68R10 05A15 05B30,top-level,248,0.6,0.024193548387096774,0.5,0.5341769051617135,6
keyword_only,95,c0337334dd92ffecf191699edbcc59ec1ecca798,14M15 05E10 14-02 20-02 05-02 20C30 20C33 22E45,top-level,362,0.5,0.013812154696132596,1.0,0.5669450709942981,5
keyword_only,96,57e1ff5c9bce44d9b83ce67319ad7cbff8a7d45b,00A05 68-01 11B65 11Axx 05A10,top-level,398,0.5,0.01256281407035176,0.5,0.48649183542828267,5
keyword_only,97,c3bb3f60bbb18d584afe5318294f993655a89e01,05E05 05-02 05E10 05E35 20-02 05A17 20C25 20C30 05A15,top-level,203,0.7,0.034482758620689655,1.0,0.7753366239771086,7
keyword_only,98,1711152e574c7ee1538bfb2a337664cb244f920b,52C17 52-02 11H31 05B05 05B30 94B75 20D08 05B40,top-level,408,0.6,0.014705882352941176,1.0,0.6473362615659566,6
keyword_only,99,f58655a1eb4bf7967ecec1a28aa0c1b2c0658acf,05-02,top-level,101,0.2,0.019801980198019802,1.0,0.3589542101716347,2
keyword_only,100,09a32b391b6b60cf9534e9d10501cef1a4d38f46,05-02 05B35,top-level,101,0.1,0.009900990099009901,1.0,0.22009176629808017,1
keyword_only,101,ed1b01f4b1c68f79077ff405a018d48235564990,05-02 05C80 05Cxx,top-level,101,0.7,0.06930693069306931,1.0,0.7967610662472993,7
keyword_only,102,c55075226aa2c981b1a3f28a2c52f5205c39472e,05-02 05B20 05C50 05B15,top-level,101,0.2,0.019801980198019802,0.125,0.13568544539116628,2
keyword_only,103,262f46b3e7d0637721262697e2ab9fb314ba0ae6,05C15 05-02,top-level,101,0.3,0.0297029702970297,1.0,0.4690000933206748,3
keyword_only,104,8b94db92f3146c6e63b24cec040b3c92047f5697,68R10 90B10 68Q25 90C35 68-01 05C05 05C70,top-level,271,1.0,0.03690036900369004,1.0,1.0,10
keyword_only,105,6d2b1d840de32cfa3e5384a7b5653bcd6b13220a,90-02 05-02 90C27 90C57 90C60 05C85 52B55 68Q25 90C05 05B35,top-level,306,0.8,0.026143790849673203,1.0,0.8701249883466593,8
keyword_only,106,3ea10e6d9b52f4d5c8bc2211695b39bbb9a79fad,05-02 05D40,top-level,101,0.1,0.009900990099009901,1.0,0.22009176629808017,1
keyword_only,107,10.1145/321850.321852,68W99 05C10,top-level,202,0.0,0.0,0.0,0.0,0
keyword_only,108,81e6e7a676e1840c480708ca159d672f2213e2c4,05-XX 60C05 05A99 05Cxx 05-02,top-level,211,0.5,0.023696682464454975,0.3333333333333333,0.39168308588041617,5
keyword_only,109,10.1007/978-1-4614-1939-6,05-02 05C50 05C25 05E30,top-level,101,0.3,0.0297029702970297,0.3333333333333333,0.2614432242450501,3
keyword_only,110,e5f5aa89c9a941286ed04d8c5b44fe4f84bae6ae,05-02 05B45 52C17 52-02,top-level,148,0.4,0.02702702702702703,1.0,0.4412851793128928,4
keyword_only,111,3889f899b50500acf0f8a6d0e1548f7bdb7c7b4c,17B65 22-01 17-02 05A19 11P81 11F11 17-01 17B10 22E65 35Q99 37J99,top-level,666,0.3,0.0045045045045045045,0.125,0.199306233590118,3
keyword_only,112,c1caa4a0322d2585866363fe0dde34cf8f2e5f51,33-00 00A20 00A22 65A05 65Dxx 41A55 62Q05 44A10 11B68 11M06 11Y70,top-level,618,0.4,0.006472491909385114,0.5,0.4220949603708207,4
keyword_only,113,af6a6a51af26c54ad6ac6d6c31a823c2b77abdef,68R15 68-02 11B85,top-level,254,0.3,0.011811023622047244,1.0,0.39375843764607193,3
keyword_only,114,284ae1e22966cfe4501bb3bccb418d576548c8cc,68R15 68-02 11B85,top-level,254,0.6,0.023622047244094488,1.0,0.7151857987862356,6
keyword_only,115,2b697ab85af1b176c79dfc667d3b3a05444cb10a,68R15 68-02 11B85 68P05 68Q45 68T50 68W05 92D20,top-level,312,1.0,0.03205128205128205,1.0,1.0,10
keyword_only,116,01a59992bd788cc60a0402f790483ff7afc0db8e,11M06 11-02 11M26 11N37 11L03,top-level,146,0.1,0.00684931506849315,1.0,0.22009176629808017,1
keyword_only,117,ebc24e9e3c3061122dd8ff305c1a37bd0fdc6995,11-01 11Axx 11Mxx 11Nxx,top-level,146,0.5,0.03424657534246575,1.0,0.6325414799409712,5
keyword_only,118,c450e0060f064d2ecf7915892efcf4e09efb341d,11M06 11-02 11M26 11N37,top-level,146,0.2,0.0136986301369863,0.2,0.15850703974098102,2
keyword_only,119,499992588d15b52509b02a07ae64f0be2878869d,13-01 11-01 15-01 11E04 13A50 15A63,top-level,261,0.9,0.034482758620689655,1.0,0.8611375561264454,9
keyword_only,120,10.1214/aop/1176996547,11K65 11N60 60F05,top-level,258,0.0,0.0,0.0,0.0,0
keyword_only,121,f4415be9ddeff272a4c7f152ae1950d929376687,26A12 26A48 26-02 11K65 11N60 30-02 40E05 60-02 60Fxx,top-level,408,0.9,0.022058823529411766,1.0,0.9305687780632227,9
keyword_only,122,05df543e6dde9a5368fdd12a8e9b61bcb2dd72f0,11-02 01A75,top-level,336,0.8,0.023809523809523808,1.0,0.8701249883466593,8
keyword_only,123,77696d51abc0d426837c1c9fb4684fb38a5eea95,11-00 11Y55,top-level,146,0.5,0.03424657534246575,0.5,0.44270017573363163,5
keyword_only,124,38ccb7ff48cc6594768795b274f64032204a0e0f,11-01 11-02 11Lxx 11Mxx 11Nxx 11Fxx 11T23 11T24 11R42,top-level,146,0.8,0.0547945205479452,1.0,0.8482378089219645,8
keyword_only,125,9f4e32a019de9482fb84784af1623f3d771bfab5,11-01 11Axx 11Mxx 11Nxx 11G05,top-level,146,0.3,0.02054794520547945,1.0,0.43231813227099475,3
keyword_only,126,8bdeff867cb117cb9176e7294ef73bccc6c47f26,00A05 12-01 13-01 15-01 16-01 18-01 20-01 14-01 11-01,top-level,556,0.8,0.014388489208633094,0.5,0.7065443116025598,8
keyword_only,127,b57224f80e6525f8d222ad6444e788b09dcf222d,11-02 11J71 11K06 11K16 11K36 11K38 65D30 22D99 54D45,top-level,449,0.2,0.004454342984409799,0.25,0.16421958630632802,2
keyword_only,128,85c4167141df07d0640af1c282fe73bbac446192,01A60 01A75 11-03 01A70,top-level,336,0.6,0.017857142857142856,0.5,0.5113553108118986,6
keyword_only,129,10.1215/ijm/1256059467,11K99 11K65 11N60,top-level,146,0.6,0.0410958904109589,1.0,0.6332971816211658,6
keyword_only,130,0fa4660f73655a46ee80ddb257719637db43270b,11-02 11-03 01A75 11Rxx 01A55 11D41,top-level,336,0.9,0.026785714285714284,1.0,0.933745776545611,9
keyword_only,131,10.1007/bf01457454,11Y16 11C08 11R09 68W30,top-level,254,0.5,0.01968503937007874,0.3333333333333333,0.39486008436280445,5
keyword_only,132,c3101c603be24d9e3eade1aba71e8a79166ab9db,11G05 11-01 11G07 11G20 11G40 14H45 14G05 14H25 14-01 14H52 11D25,top-level,250,0.6,0.024,1.0,0.6364741801035539,6
keyword_only,133,755ead811afc03b2e40671c9b44aecb94aae4431,51-02 15-02 11Exx 20G15,top-level,339,0.3,0.008849557522123894,1.0,0.424926013816671,3
keyword_only,134,10.2307/2118559,11G05 11F11 11D41 14H52,top-level,250,0.3,0.012,0.3333333333333333,0.2781981696179509,3
keyword_only,135,aec8c38ef7d437575b1fc44fafef1dafb12974d9,65C10 65-00 65-02 11K45 11K38 11-02 65C05 65D32,top-level,347,0.8,0.023054755043227664,1.0,0.835780413693672,8
keyword_only,136,10.1007/978-1-4899-2843-6,14K25 14-02 11F11 11F66 33E05 14K10 14H10 14K30,top-level,306,0.5,0.016339869281045753,1.0,0.6274092458891772,5
keyword_only,137,0c203738ae0bf30514754880f1bce5298a80668f,01A75 01A60 11-03 14-03 11-06 14-06,top-level,430,0.4,0.009302325581395349,1.0,0.5100691314582919,4
keyword_only,138,b4296be65bc04fc92786ed2eaa3aac104470c6ef,01A75 01A60 11-03 14-03 11-06 14-06,top-level,430,0.4,0.009302325581395349,1.0,0.49828993591603105,4
keyword_only,139,bcd49cf77b263bf505e3df3e7523e2e0c8edcbb1,11-01 11-02 11Axx 11Hxx 11Jxx 11Mxx 11Nxx 11Pxx 11Rxx,top-level,146,0.4,0.0273972602739726,1.0,0.4412851793128928,4
keyword_only,140,d8983713531ffb904262d8bfa62c921a65cf3b83,11-01 11Axx 11Mxx 11Lxx 11A25 11N37,top-level,146,0.5,0.03424657534246575,1.0,0.5957616317188126,5
keyword_only,141,1a31a52a7035d508e42e33ed47364e713da0c8a4,11-01 11-02 11Axx 11Hxx 11Jxx 11Mxx 11Nxx 11Pxx 11Rxx,top-level,146,0.1,0.00684931506849315,0.14285714285714285,0.07336392209936005,1
keyword_only,142,66135d26f48e1e289fcb77aa7f9377765e5d4b9f,01A75 15-03 15A66 15A63 15A75 53C27 11E57 11E88,top-level,498,0.4,0.008032128514056224,0.5,0.40030566811860463,4
keyword_only,143,046044a21903b4030233a1f4c0e2ed0de405ab71,11-03 43-03 22-03 01A75 11E45 22E40 11Fxx 11Mxx,top-level,412,0.1,0.0024271844660194173,0.16666666666666666,0.07839826897867533,1
keyword_only,144,63ae251348af4cf2e7d29cbc32ef4dec607c0278,11Txx 11-02 11T06 11T30 11T23 11T24 11T55 11Y16 12E20 51E15 94B05 94B15 11T71 94A24,top-level,289,0.9,0.031141868512110725,1.0,0.8611375561264454,9
keyword_only,145,4b7ee74f736817afb2d9fa563c8950117f295615,11-03 01A05 01A45 01A50 01-02 11-02,top-level,336,0.7,0.020833333333333332,1.0,0.7471589728148227,7
keyword_only,146,2644d4e903ad38f2b87a79c7eab78c1de79926c5,01A75 11-03 33-03 01A70,top-level,389,0.7,0.017994858611825194,1.0,0.7538142945344393,7
keyword_only,147,837fd74f5abfa126a49550ce8228fcac6f4267c1,14-02 14K30 20G99 14H40 11R37 11S31,top-level,323,0.7,0.021671826625386997,1.0,0.7702043899253147,7
keyword_only,148,5d037de05a4f90b3656a9218a18e78067c2d60d6,11R37 11R23 11-02 11-01 01A75 11R34 11S15 11S31,top-level,336,0.8,0.023809523809523808,1.0,0.8630152897016883,8
keyword_only,149,92bd3c96d6ed9584e0ffcf5807ab050491da8bee,11F72 11M36,top-level,146,0.1,0.00684931506849315,0.2,0.08514311764162098,1
keyword_only,150,48aec4f4c382c4773f09592e428e0666eb32ac38,11-03 01A75 32-03 11M06 11M41 11N35 11N36 11F72 32N05 32N15,top-level,392,0.6,0.015306122448979591,0.5,0.5617131059245698,6
keyword_only,151,ee70712f185ef948f744e51ccdea826cc705792e,14G32 14Hxx 14-02 18B25 11S25,top-level,304,0.7,0.023026315789473683,1.0,0.7695261902392829,7
keyword_only,152,91f92dd6c4d7ecf61462d75032841b607cb53b84,11-01 11Axx 11Mxx 11Nxx,top-level,146,0.7,0.04794520547945205,0.5,0.6163668470816234,7
keyword_only,153,10.1155/s0161171201005294,11E25 11E20,top-level,146,0.1,0.00684931506849315,0.5,0.13886244387355454,1
keyword_only,154,10.1007/bfb0072870,16Gxx 16-02 16P10 16D70 16E20 15A63 11E04,top-level,273,0.5,0.018315018315018316,1.0,0.6489315753318465,5
keyword_only,155,10.1090/s0002-9904-1949-09219-4,11T30 11R42 11R58,top-level,146,0.3,0.02054794520547945,1.0,0.4440973278132557,3
keyword_only,156,652fab60e440d9b73d702c4b410086aa2a311bdc,11-03 33E05 01A55 11-02 33-02 11F03 30F35,top-level,436,0.7,0.016055045871559634,1.0,0.762416491594312,7
keyword_only,157,10.1017/cbo9780511546563,11B85 11-01 68R15 68Q45,top-level,254,0.4,0.015748031496062992,0.25,0.2980272981222516,4
keyword_only,158,10.2307/2118560,11G05 11F11 11D41 13C40 14M10 14H52,top-level,285,0.4,0.014035087719298246,1.0,0.513528549750033,4
keyword_only,159,2870fac42af32172441616795eefb816bc83603b,11Y40 11-02 11Y16 11Y05 11Y11 11Rxx,top-level,146,0.9,0.06164383561643835,1.0,0.9052116356304493,9
